customerID,MultipleLines
3295-YVUSR,Yes
8016-NCFVO,Yes
4119-ZYPZY,Yes
5549-ZGHFB,Yes
7577-SWIFR,No
0303-WMMRN,No
6408-OTUBZ,Yes
5204-HMGYF,No
3727-OVPRY,Yes
3797-FKOGQ,Yes
6196-HBOBZ,Yes
3970-XGJDU,No
7017-VFULY,No
5562-YJQGT,No
8807-OPMBM,Yes
5439-WIKXB,No
9874-QLCLH,Yes
8294-UIMBA,No
8109-YUOHE,No
5840-NVDCG,No
8092-NLTGF,Yes
5928-QLDHB,Yes
9840-EFJQB,No
0696-UKTOX,No
4801-KFYKL,No
6135-OZQVA,Yes
8062-YBDOE,No
2252-JHJGE,Yes
4188-PCPIG,No
6000-APYLU,No
7105-BENQF,No
7721-DVEKZ,No
3566-VVORZ,No
9507-HSMMZ,No
2480-SQIOB,No
0947-IDHRQ,No
7813-TKCVO,No
3672-YITQD,Yes
4350-ZTLPI,Yes
9048-JVYVF,No
5727-MYATE,Yes
3823-KYNQY,Yes
8988-ECPJR,Yes
7570-WELNY,Yes
3021-VLNRJ,No
2080-CAZNM,Yes
1028-FFNJK,Yes
6907-FLBER,Yes
3001-UNBTL,Yes
5982-PSMKW,Yes
3507-GASNP,No
7096-ZNBZI,Yes
1902-XBTFB,No
1676-MQAOA,No
0786-IVLAW,Yes
7566-DSRLQ,Yes
0643-OKLRP,Yes
7245-JMTTQ,Yes
6050-IJRHS,Yes
6202-JVYEU,No
8591-TKMZH,Yes
0734-OXWBT,No
0365-TRTPY,Yes
7349-ALMUX,No
6502-KUGLL,No
1841-YSJGV,Yes
8382-SHQEH,Yes
7668-XCFYV,Yes
2983-ZANRP,No
7845-URHJN,No
5018-HEKFO,Yes
2923-ARZLG,No
3976-NLDEZ,No
2282-YGNOR,No
5336-UFNZP,Yes
6854-EXGSF,Yes
1241-EZFMJ,Yes
9233-PSYHO,Yes
5376-PCKNB,Yes
8044-BGWPI,No
4060-LDNLU,Yes
3589-PPVKW,No
8327-LZKAS,Yes
5887-IKKYO,Yes
1075-BGWOH,Yes
1755-RMCXH,No
0302-JOIVN,No
3858-XHYJO,Yes
4299-SIMNS,Yes
7025-IWFHT,No
6261-LHRTG,No
7841-FCRQD,No
2056-EVGZL,No
8777-MBMTS,No
7753-USQYQ,No
5366-IJEQJ,Yes
7661-CPURM,No
6233-HXJMX,Yes
5902-WBLSE,No
1981-INRFU,No
4971-PUYQO,Yes
3239-TPHPZ,No
3338-CVVEH,Yes
8485-GJCDN,No
2615-YVMYX,Yes
2851-STERV,No
4393-GEADV,Yes
8486-AYEQH,Yes
1527-SXDPN,Yes
6029-WTIPC,Yes
8634-CILSZ,Yes
5419-JKZNQ,Yes
2495-KZNFB,Yes
1409-PHXTF,Yes
4560-WQAQW,Yes
4274-DRSQT,Yes
2027-DNKIV,No
8075-GXIUB,No
2885-HIJDH,Yes
5424-RLQLC,No
6682-QJDGB,No
6507-DTJZV,No
8780-IXSTS,Yes
7673-BQGKU,No
6723-WSNTY,Yes
9530-EHPOH,Yes
2725-IWWBA,No
0345-HKJVM,No
1061-PNTHC,Yes
0394-YONDK,Yes
6574-MCOEH,Yes
7399-QHBJS,Yes
3049-SOLAY,Yes
0997-YTLNY,No
9479-HYNYL,No
3235-ETOOB,No
9708-KFDBY,No
8058-INTPH,No
3642-GKTCT,Yes
1334-PDUKM,Yes
2242-MFOTG,Yes
2927-CVULT,Yes
2144-BFDSO,Yes
7647-GYYKX,No
5647-FXOTP,Yes
5569-OUICF,Yes
8821-XNHVZ,No
2082-OJVTK,Yes
9700-ISPUP,No
6078-VESFR,No
9027-TMATR,No
5940-NFXKV,Yes
1941-HOSAM,No
9110-HSGTV,No
0704-VCUMB,No
6171-ZTVYB,Yes
8053-WWDRO,No
9564-KCLHR,No
1935-IMVBB,No
2082-CEFLT,No
1470-PSXNM,Yes
1213-NGCUN,No
2498-XLDZR,No
9866-OCCKE,Yes
5338-YHWYT,No
7718-UPSKJ,No
8731-WBBMB,No
1448-CYWKC,Yes
7901-IIDQV,Yes
2690-DVRVK,No
5688-KZTSN,No
1270-XKUCC,No
0334-ZFJSR,Yes
5747-PMBSQ,No
4565-EVZMJ,No
3143-JQEGI,No
6386-SZZKH,Yes
3327-YBAKM,No
9441-QHEVC,No
6705-LNMDD,No
3370-GQEAL,Yes
5032-USPKF,Yes
2982-IHMFT,Yes
3521-SYVOR,No
6283-GITPX,No
9526-JAWYF,No
0771-CHWSK,Yes
9788-HNGUT,Yes
5375-XLDOF,Yes
1172-VIYBP,Yes
5649-VUKMC,No
6559-PDZLR,No
8992-OBVDG,No
4273-MBHYA,No
4724-WXVWF,Yes
1460-UZPRJ,No
6082-GLJIX,No
4919-IKATY,Yes
2495-TTHBQ,No
0485-ZBSLN,Yes
3810-PJUHR,Yes
9050-QLROH,Yes
0847-HGRML,No
8232-CTLKO,No
9227-YBAXE,Yes
6168-WFVVF,No
9860-LISIZ,No
0112-QAWRZ,Yes
0877-SDMBN,Yes
2786-GCDPI,Yes
4043-MKDTV,No
8065-YKXKD,Yes
9637-EIHEQ,No
9229-RQABD,Yes
8313-KTIHG,No
5320-BRKGK,Yes
6284-KMNUF,Yes
9689-PTNPG,No
9465-RWMXL,Yes
2362-IBOOY,Yes
3137-LUPIX,Yes
0843-WTBXE,Yes
6143-JQKEA,No
5515-IDEJJ,No
9701-CDXHR,No
7450-NWRTR,Yes
5376-DEQCP,No
5118-MUEYH,Yes
9095-HFAFX,No
5627-TVBPP,No
2379-ENZGV,No
3936-QQFLL,No
2589-AYCRP,No
4067-HLYQI,No
5124-EOGYE,No
5057-RKGLH,No
0292-WEGCH,Yes
8910-ICHIU,No
4097-YODCF,Yes
9715-WZCLW,Yes
9786-YWNHU,No
6407-GSJNL,Yes
6005-OBZPH,Yes
4049-ZPALD,No
3733-UOCWF,Yes
6833-JMZYP,No
2722-VOJQL,Yes
1310-QRITU,Yes
8961-QDZZJ,No
9715-SBVSU,No
8490-BXHEO,Yes
7173-TETGO,Yes
7929-SKFGK,Yes
2300-RQGOI,No
3563-SVYLG,No
5228-EXCET,No
6435-VWCCY,Yes
4998-IKFSE,Yes
8630-QSGXK,Yes
2455-USLMV,Yes
7394-FKDNK,No
9488-FVZCC,Yes
6331-LWDTQ,Yes
5995-WWKKG,No
1597-FZREH,No
7879-CGSFV,No
9921-EZKBY,Yes
7432-FFVAR,No
7246-ZGQDF,No
7000-WCEVQ,Yes
0727-IWKVK,No
5959-BELXA,Yes
4456-RHSNB,No
3512-IZIKN,Yes
2481-SBOYW,Yes
7109-MFBYV,No
1833-TCXKK,Yes
1832-PEUTS,Yes
6141-OOXUQ,No
8660-BUETV,No
0580-PIQHM,Yes
5696-CEIQJ,No
7503-ZGUZJ,Yes
1696-HXOWK,Yes
3026-ATZYV,No
4012-YCFAI,No
2506-TNFCO,No
9970-QBCDA,No
9496-IVVRP,No
2207-OBZNX,No
2657-VPXTA,No
6551-VLJMV,No
1221-GHZEP,No
9289-LBQVU,Yes
6142-VSJQO,No
3458-IDMFK,No
6933-FHBZC,No
0221-NAUXK,No
9770-KXGQU,Yes
6437-UKHMV,No
6538-POCHL,No
6726-NNFWD,No
3002-WQZWT,Yes
4277-UDIEF,Yes
1208-NBVFH,No
4912-PIGUY,Yes
1114-CENIM,Yes
6060-DRTNL,No
2725-TTRIQ,Yes
3374-TTZTK,No
8990-ZXLSU,No
2275-RBYQS,No
8473-VUVJN,Yes
6289-CPNLD,No
5536-SLHPM,Yes
4419-UJMUS,Yes
7794-JASDG,No
7609-YBPXG,Yes
5519-TEEUH,No
7856-GANIL,Yes
2676-OXPPQ,No
3703-TTEPD,No
2799-TSLAG,Yes
0196-VULGZ,Yes
8837-VVWLQ,No
2696-NARTR,No
2208-NKVVH,Yes
1976-CFOCS,No
4631-OACRM,No
7139-JZFVG,No
3755-JBMNH,No
1757-TCATG,No
6345-ULYRW,Yes
8048-DSDFQ,No
5753-QQWPW,No
6010-DDPPW,Yes
1809-DMJHQ,No
6693-FRIRW,No
6586-MYGKD,Yes
3173-NVMPX,Yes
0248-PGHBZ,No
0623-GDISB,No
2892-GESUL,No
6923-EFPNL,Yes
7472-EQOAV,No
9574-RKJIF,Yes
2043-WVTQJ,No
8034-RYTVV,Yes
3863-QSTYI,No
2619-WFQWU,No
5044-LRQAQ,No
1716-LSAMB,No
1333-PBMXB,Yes
6546-OPBBH,Yes
5985-BEHZK,Yes
9127-QRZMH,No
5919-VCZYM,No
9644-KVCNC,Yes
8174-LNWMW,No
9279-CJEOJ,Yes
7964-VEXDG,Yes
2404-JIBFC,Yes
8029-XYPWT,Yes
4614-NUVZD,No
4632-PAOYU,No
3803-KMQFW,No
6804-GDMOI,Yes
2990-OGYTD,Yes
6646-JPPHA,No
9572-MTILT,Yes
7658-UYUQS,No
9611-CTWIH,No
4589-IUAJB,Yes
0329-GTIAJ,No
8746-BFOAJ,No
8457-XIGKN,No
6072-NUQCB,No
6629-CZTTH,No
8838-GPHZP,No
8750-QWZAJ,No
5364-EVNIB,No
6918-UMQCG,No
0675-NCDYU,Yes
1346-PJWTK,No
5088-QZLRL,No
8023-QHAIO,Yes
4397-FRLTA,No
3057-VJJQE,Yes
2302-OUZXB,Yes
8133-ANHHJ,Yes
2270-CHBFN,Yes
0013-EXCHZ,No
5982-FPVQN,Yes
9107-UKCKY,Yes
4654-ULTTN,Yes
5550-VFRLC,No
5546-BYZSM,No
1492-KGETH,Yes
4929-BSTRX,No
4163-HFTUK,No
8215-NGSPE,No
2225-ZRGSG,Yes
8859-YSTWS,No
5271-YNWVR,Yes
7601-DHFWZ,Yes
2657-ALMWY,No
6330-JKLPC,Yes
4667-OHGKG,No
1998-VHJHK,No
1707-HABPF,No
1660-HSOOQ,No
7253-UVNDW,No
0487-VVUVK,No
7228-OMTPN,No
5063-IUOKK,No
4508-OEBEY,No
0027-KWYKW,Yes
2308-STERM,No
5982-XMDEX,Yes
6284-AHOOQ,Yes
6051-PTVNS,No
2344-JMOGN,No
3799-ISUZQ,No
9152-AMKAK,No
1794-HBQTJ,No
9432-VOFYX,No
8049-WJCLQ,No
6586-PSJOX,No
9705-ZJBCG,No
4818-DRBQT,Yes
1320-HTRDR,Yes
6847-KJLTS,Yes
9670-BPNXF,No
3913-FCUUW,Yes
3301-VKTGC,Yes
1493-AMTIE,No
9555-SAHUZ,No
0816-TSPHQ,No
9932-WBWIK,No
4619-EVPHY,No
5286-YHCVC,Yes
6424-ELEYH,Yes
4391-RESHN,Yes
9115-YQHGA,No
4462-CYWMH,Yes
8963-MQVYN,No
2458-EOMRE,No
9334-GWGOW,Yes
6821-BUXUX,Yes
5028-HTLJB,No
9801-GDWGV,Yes
5567-GZKQY,No
1222-LRYKO,Yes
2320-JRSDE,No
2087-QAREY,No
4423-JWZJN,Yes
5143-WMWOG,No
6490-FGZAT,No
5393-RXQSZ,No
7452-FOLON,Yes
2320-TZRRH,No
0231-LXVAP,No
9444-JTXHZ,No
4942-VZZOM,Yes
5510-BOIUJ,No
7502-BNYGS,No
6147-CBCRA,No
6047-SUHPR,No
4471-KXAUH,Yes
9752-ZNQUT,No
7638-QVMVY,No
1576-PFZIW,No
5666-MBJPT,Yes
7312-XSBAT,No
3096-GKWEB,Yes
2371-JQHZZ,Yes
0674-GCDXG,Yes
1121-QSIVB,Yes
4396-KLSEH,No
3244-DCJWY,No
2824-MYYBN,Yes
0875-CABNR,No
6469-QJKZW,No
0147-ESWWR,Yes
1217-VASWC,No
7812-FZHPE,Yes
6370-ZVHDV,Yes
5915-DGNVC,Yes
6260-XLACS,No
4983-CCWMC,No
9103-CXVOK,No
2896-TBNBE,No
4797-AXPXK,No
5229-PRWKT,Yes
6982-UQZLY,No
2522-WLNSF,No
0193-ESZXP,No
4475-NVTLU,No
4369-HTUIF,No
9386-LDCZR,No
9585-KKMFD,No
5399-ZIMKF,No
5619-XZZKR,No
3948-FVVRP,No
5327-XOKKY,Yes
0983-TATYJ,No
1813-JYWTO,Yes
0156-FVPTA,No
1984-FCOWB,Yes
0654-HMSHN,Yes
6719-OXYBR,No
3312-ZWLGF,Yes
6476-YHMGA,No
5287-QWLKY,Yes
0795-XCCTE,Yes
0168-XZKBB,Yes
3785-NRHYR,No
5196-SGOAK,No
4537-DKTAL,No
7072-MBHEV,Yes
5602-BVFMK,No
6297-NOOPG,Yes
1891-UAWWU,Yes
8204-TIFGJ,No
8050-DVOJX,Yes
6108-OQZDQ,Yes
0363-QJVFX,Yes
8903-XEBGX,No
9840-DVNDC,No
1089-XZWHH,No
2325-WINES,Yes
6064-ZATLR,No
3096-JRDSO,Yes
7824-PANSQ,Yes
8042-JVNFH,No
9648-BCHKM,Yes
2888-ADFAO,No
8707-HOEDG,Yes
3374-LXDEV,Yes
4072-IPYLT,No
7167-PCEYD,No
4936-YPJNK,No
1580-BMCMR,No
4817-KEQSP,No
6408-WHTEF,Yes
9251-AWQGT,No
8749-CLJXC,No
7989-VCQOH,No
5049-GLYVG,No
4199-QHJNM,Yes
5883-GTGVD,Yes
5135-GRQJV,Yes
2384-OVPSA,No
1371-WEPDS,No
3580-GICBM,Yes
4817-QRJSX,Yes
9730-DRTMJ,Yes
4686-UXDML,Yes
3349-ANQNH,Yes
2398-YPMUR,No
0932-YIXYU,No
7480-SPLEF,Yes
7636-XUHWW,No
1431-CYWMH,No
5937-EORGB,Yes
6349-JDHQP,No
5539-HIVAK,Yes
5847-MXBEO,No
9985-MWVIX,No
4583-PARNH,No
1421-HCERK,Yes
9633-XQABV,No
0716-BQNDX,Yes
1265-XTECC,Yes
1183-CANVH,No
1972-XMUWV,No
8679-LZBMD,No
3407-JMJQQ,Yes
6252-DFGTK,Yes
1539-LNKHM,No
8645-KOMJQ,Yes
0289-IVARM,No
9761-XUJWD,No
4057-FKCZK,Yes
4291-TPNFG,Yes
6087-YPWHO,Yes
3090-QFUVD,No
2237-ZFSMY,No
1722-LDZJS,No
1818-ESQMW,No
4871-JTKJF,No
1415-YFWLT,No
7401-RUBNK,No
0506-YLVKJ,No
8661-BOYNW,Yes
6711-VTNRE,No
2805-AUFQN,No
7233-DRTRF,Yes
3500-RMZLT,No
3873-NFTGI,Yes
1162-ECVII,Yes
7048-GXDAY,Yes
1169-WCVAK,Yes
4548-SDBKE,Yes
7129-CAKJW,Yes
8695-ARGXZ,Yes
3570-YUEKJ,No
4143-OOBWZ,Yes
1555-HAPSU,Yes
1697-NVVGY,No
7854-EKTJL,No
8464-EETCQ,No
2419-FSORS,Yes
8132-YPVBX,No
9102-IAYHT,Yes
6754-LZUKA,Yes
3422-LYEPQ,No
8099-MZPUJ,Yes
0787-LHDYT,No
2642-DTVCO,Yes
0374-IOEGQ,No
4361-JEIVL,No
3197-NNYNB,Yes
3396-DKDEL,Yes
1752-OZXFY,No
9066-QRSDU,Yes
9112-WSNPU,No
9867-NNXLC,No
5321-NTRKC,Yes
1363-TXLSL,No
9507-EXLTT,No
3161-GETRM,Yes
0402-OAMEN,Yes
6754-WKSHP,Yes
9846-GKXAS,No
6017-PPLPX,No
5055-MGMGF,Yes
4641-FROLU,No
2862-JVEOY,No
9822-BIIGN,Yes
2077-MPJQO,Yes
1534-OULXE,No
2971-SGAFL,Yes
1480-IVEVR,Yes
2905-KFQUV,No
4581-SSPWD,Yes
3370-HXOPH,Yes
9391-YZEJW,Yes
9958-MEKUC,Yes
0281-CNTZX,No
6927-WTFIV,No
4118-CEVPF,Yes
3398-ZOUAA,No
9114-VEPUF,Yes
7876-BEUTG,Yes
2338-BQEZT,No
9873-MNDKV,No
0378-NHQXU,Yes
8241-JUIQO,No
2194-IIQOF,Yes
4512-ZUIYL,No
9631-RXVJM,No
9584-EXCDZ,No
7969-AULMZ,Yes
5093-FEGLU,No
2621-UDNLU,No
7526-IVLYU,No
2428-HYUNX,No
9214-EKVXR,No
3410-MHHUM,Yes
0568-ONFPC,Yes
0733-VUNUW,Yes
4550-EVXNY,No
2122-YWVYA,No
2968-SSGAA,Yes
2296-DKZFP,No
4844-JJWUY,No
6777-TGHTM,Yes
8909-BOLNL,No
6603-YRDCJ,No
3229-USWAR,No
2138-VFAPZ,No
6131-JLWZM,No
0269-XFESX,Yes
1709-EJDOX,No
4316-XCSLJ,No
8610-WFCJF,Yes
0383-CLDDA,Yes
2709-UQGNP,No
3549-ZTMNH,Yes
7881-INRLC,Yes
8033-ATFAS,No
1635-NZATJ,Yes
0562-HKHML,Yes
8277-RVRSV,Yes
9943-VSZUV,Yes
6172-FECYY,Yes
7054-ENNGU,No
1455-HFBXA,Yes
9402-CXWPL,Yes
1628-BIZYP,No
1965-AKTSX,Yes
0082-LDZUE,No
4786-UKSNZ,No
5343-SGUBI,Yes
0856-NAOES,No
7248-VZQLC,Yes
6156-UZDLF,No
3099-OONVS,No
9500-WBGRP,No
5183-KLYEM,Yes
5144-PQCDZ,No
8514-VZHEB,No
6625-IUTTT,No
9355-NPPFS,No
0068-FIGTF,No
5965-GGPRW,Yes
8035-PWSEV,No
2236-HILPA,No
1840-BIUOG,Yes
1356-MKYSK,No
6080-LNESI,Yes
1830-IPXVJ,No
5828-DWPIL,Yes
8398-TBIYD,Yes
0011-IGKFF,No
4192-GORJT,No
6496-SLWHQ,Yes
9912-GVSEQ,Yes
2931-FSOHN,No
9418-RUKPH,No
5383-MMTWC,Yes
9971-ZWPBF,Yes
9711-FJTBX,No
2202-CUYXZ,No
5995-OIGLP,No
8421-WZOOW,No
6261-RCVNS,No
7951-QKZPL,Yes
1414-YADCW,No
5816-QVHRX,Yes
4430-YHXGG,Yes
6888-SBYAI,No
7169-YWAMK,No
3640-PHQXK,Yes
6877-LGWXO,No
6859-RKMZJ,No
2729-VNVAP,No
2957-JIRMN,Yes
3842-QTGDL,No
7163-OCEQI,Yes
9782-LGXMC,No
5975-BAICR,No
8019-ENHXU,Yes
9033-EOXWV,Yes
4673-KKSLS,No
4853-OITSN,Yes
9800-OUIGR,No
1324-NLTJE,Yes
2324-EFHVG,Yes
7094-MSZAO,No
1522-VVDMG,No
0780-XNZFN,No
0239-OXEXL,Yes
2675-IJRGJ,No
7049-GKVZY,No
8577-QSOCG,No
3721-CNZHX,No
9185-TQCVP,Yes
3585-YNADK,Yes
5271-DBYSJ,No
1099-GODLO,No
6828-HMKWP,No
5567-WSELE,Yes
1472-TNCWL,No
8063-RJYNF,No
0687-ZVTHB,Yes
2080-GKCWQ,No
9661-ACXBS,Yes
2193-SFWQW,No
5656-JAMLX,No
3462-BJQQA,Yes
0442-TDYUO,No
6733-LRIZX,Yes
9503-XJUME,No
3727-RJMEO,Yes
3779-OSWCF,Yes
6736-DHUQI,No
3915-ODIYG,Yes
4451-RWASJ,No
6646-VRFOL,Yes
3460-TJBWI,Yes
5917-HBSDW,No
5685-IIXLY,No
5671-UUNXD,Yes
0956-ACVZC,No
2325-NBPZG,No
4250-ZBWLV,Yes
4482-FTFFX,No
8859-DZTGQ,No
0440-MOGPM,Yes
3752-CQSJI,No
5025-GOOKI,No
4698-KVLLG,No
5095-AESKG,Yes
2887-JPYLU,No
4770-QAZXN,No
4896-CPRPF,Yes
1871-MOWRM,No
9714-EDSUC,No
9090-SGQXL,Yes
6595-YGXIT,Yes
7353-YOWFP,No
9835-ZIITK,Yes
8008-ESFLK,No
7537-CBQUZ,Yes
1555-DJEQW,Yes
0519-XUZJU,No
3363-EWLGO,No
4750-UKWJK,No
1689-YQBYY,Yes
4487-ZYJZK,No
2959-FENLU,No
0708-LGSMF,Yes
9253-QXKBE,Yes
7634-HLQJR,No
0487-RPVUM,Yes
4079-ULGFR,No
2516-XSJKX,No
0057-QBUQH,Yes
9445-SZLCH,Yes
6599-SFQVE,No
8331-ZXFOE,Yes
4003-FUSHP,No
0356-ERHVT,No
4884-ZTHVF,No
3920-HIHMQ,Yes
3055-OYMSE,No
0613-WUXUM,No
4458-KVRBJ,Yes
5349-IECLD,No
3945-GFWQL,No
8097-OMULG,No
6013-BHCAW,Yes
0401-WDBXM,Yes
3387-PLKUI,No
6096-EGVTU,Yes
5081-NWSUP,No
2580-ATZSQ,No
8085-MSNLK,Yes
9691-HKOVS,Yes
9881-VCZEP,Yes
8757-TFHHJ,No
4523-WXCEF,Yes
1468-DEFNC,Yes
5119-KEPFY,Yes
8364-TRMMK,Yes
0916-KNFAJ,Yes
3063-QFSZL,No
8775-LHDJH,Yes
9625-QNLUX,No
3097-NQYSN,Yes
4024-CSNBY,Yes
7493-GVFIO,No
0690-SRQID,No
9605-WGJVW,No
9114-DPSIA,Yes
4700-UBQMV,Yes
7711-GQBZC,Yes
3565-UNOCC,Yes
4627-MIHJH,Yes
9795-NREXC,Yes
8573-CGOCC,No
7356-AYNJP,Yes
9249-FXSCK,Yes
5493-SDRDQ,No
6286-SUUWT,No
8654-DHAOW,Yes
5438-QMDDL,No
9812-GHVRI,Yes
5553-AOINX,Yes
1228-ZLNBX,Yes
4226-KKDON,No
3831-YCPUO,No
7445-WMRBW,Yes
3308-DGHKL,No
9924-JPRMC,Yes
0080-EMYVY,No
6218-KNUBD,No
7337-CINUD,No
7609-NRNCA,No
0623-EJQEG,Yes
7153-CHRBV,No
0871-URUWO,Yes
9190-MFJLN,No
6198-PNNSZ,Yes
3317-VLGQT,No
5614-DNZCE,No
1095-JUDTC,Yes
3258-SANFR,No
3726-TBHQT,Yes
3190-ITQXP,No
0870-VEMYL,No
4833-QTJNO,Yes
3039-MJSLN,No
0178-CIIKR,No
5385-SUIRI,Yes
3982-XWFZQ,Yes
5774-QPLTF,No
2322-VCZHZ,No
4009-ALQFH,No
6383-ZTSIW,No
8990-YOZLV,Yes
5222-IMUKT,No
3627-FCRDW,No
7562-GSUHK,No
6685-XSHHU,No
8901-UPRHR,Yes
4903-UYAVB,No
0118-JPNOY,No
6776-TLWOI,No
3845-FXCYS,No
5857-XRECV,No
0725-CXOTM,Yes
4343-EJVQB,No
3427-GGZZI,Yes
7779-ORAEL,Yes
0644-OQMDK,No
4077-CROMM,Yes
3154-CFSZG,No
2868-MZAGQ,No
4847-QNOKA,No
2220-IAHLS,No
1658-XUHBX,Yes
6379-RXJRQ,No
2378-HTWFW,Yes
4377-VDHYI,No
0475-RIJEP,Yes
1260-TTRXI,No
3719-TDVQB,No
6328-ZPBGN,Yes
0201-MIBOL,Yes
4937-QPZPO,Yes
2925-VDZHY,Yes
3413-CSSTH,Yes
8033-VCZGH,Yes
4789-KWMXN,Yes
0224-NIJLP,No
7542-CYDDM,No
4718-WXBGI,Yes
2867-UIMSS,No
8495-PRWFH,Yes
0439-IFYUN,No
5716-LIBJC,Yes
2868-LLSKM,Yes
8111-RKSPX,Yes
2988-QRAJY,Yes
1585-MQSSU,No
0071-NDAFP,Yes
2856-NNASM,No
7328-ZJAJO,No
6458-CYIDZ,No
8559-CIZFV,Yes
1090-PYKCI,Yes
7547-EKNFS,Yes
2279-AXJJK,Yes
6769-DYBQN,No
0909-SELIE,Yes
1042-HFUCW,No
4439-JMPMT,No
8999-EXMNO,No
6725-TPKJO,No
2446-BEGGB,Yes
7162-WPHPM,Yes
1599-MMYRQ,No
0042-JVWOJ,No
0130-SXOUN,Yes
2575-GFSOE,No
2330-PQGDQ,Yes
1452-UZOSF,Yes
2097-YVPKN,Yes
2842-JTCCU,No
8597-CTXVJ,Yes
6631-HMANX,Yes
9962-BFPDU,No
3296-SILRA,No
9681-OXGVC,Yes
6394-HHHZM,No
5995-LFTLE,Yes
1932-UEDCX,Yes
7153-OANIO,No
5188-HGMLP,Yes
0665-XHDJU,Yes
6521-YYTYI,Yes
8878-HMWBV,No
8265-HKSOW,Yes
3544-FBCAS,Yes
5331-RGMTT,Yes
4759-PXTAN,Yes
7054-DMVAS,No
3428-MMGUB,Yes
7823-JSOAG,Yes
3705-RHRFR,Yes
9374-YOLBJ,No
9933-QRGTX,No
4476-OSWTN,Yes
1977-STDKI,No
5066-GFJMM,No
2661-GKBTK,No
7268-WNTCP,No
0824-VWDPO,Yes
2578-JQPHZ,No
3278-FSIXX,No
5813-UECBU,Yes
0328-GRPMV,No
9746-UGFAC,No
0625-AFOHS,No
6726-WEXXK,Yes
4636-OLWOE,No
4342-HENTK,No
4685-ERGHK,Yes
0885-HMGPY,Yes
5003-OKNNK,No
4195-SMMNX,No
7208-PSIHR,Yes
4012-ZTHBR,No
0489-WMEMG,No
7435-ZNUYY,No
1354-YZFNB,No
6956-SMUCM,No
2985-FMWYF,Yes
2717-HVIZY,No
3223-WZWJM,Yes
3422-GALYP,Yes
9053-JZFKV,Yes
2530-ENDWQ,Yes
2890-WFBHU,Yes
0327-WFZSY,Yes
7977-HXJKU,No
6615-ZGEDR,No
7033-CLAMM,No
0864-FVJNJ,Yes
7356-IWLFW,Yes
9541-PWTWO,Yes
3967-VQOGC,Yes
7872-RDDLZ,Yes
9250-WYPLL,Yes
6308-CQRBU,Yes
2754-XBHTB,No
1597-LHYNC,Yes
0186-CAERR,Yes
3043-SUDUA,No
5442-BHQNG,No
2169-RRLFW,Yes
3162-KKZXO,Yes
7055-VKGDA,No
0754-UKWQP,No
8873-GLDMH,Yes
5696-JVVQY,No
8946-BFWSG,Yes
7493-TPUWZ,Yes
0547-HURJB,No
8845-LWKGE,No
1577-HKTFG,No
8752-STIVR,No
0691-NIKRI,Yes
5022-JNQEQ,No
4558-FANTW,No
3736-BLEPA,No
4701-LKOZD,Yes
6603-QWSPR,No
9921-QFQUL,Yes
4378-MYPGO,No
8651-ENBZX,Yes
4129-LYCOI,Yes
7798-JVXYM,No
8647-SDTWQ,Yes
2696-ECXKC,Yes
2081-KJSQF,No
7623-TRNQN,No
3323-CPBWR,Yes
9330-IJWIO,Yes
3384-CTMSF,Yes
0902-RFHOF,No
9286-DOJGF,Yes
6048-QBXKL,Yes
9661-MHUMO,No
7718-RXDGG,No
1025-FALIX,No
3451-VAWLI,No
3407-QGWLG,No
1842-EZJMK,Yes
2347-WKKAE,Yes
8735-DCXNF,No
3214-IYUUQ,No
1936-UAFEH,Yes
3587-PMCOY,No
8079-XRJRS,Yes
1027-LKKQQ,No
7148-XZPHA,No
8073-IJDCM,No
5309-TAIKL,No
6856-RAURS,Yes
8778-LMWTJ,No
9717-IOAAF,Yes
8884-ADFVN,Yes
2845-KDHVX,No
2720-WGKHP,Yes
6734-FQAJX,No
2869-ADAWR,Yes
1535-VTJOQ,Yes
6368-TZZDT,No
0943-ZQPXH,No
1293-BSEUN,No
9894-EZEWG,No
1302-TPUBN,No
0637-UBJRP,No
0940-OUQEC,Yes
2378-VTKDH,Yes
0927-CNGRH,No
8608-OZTLB,No
1952-DVVSW,No
0702-PGIBZ,Yes
6656-GULJQ,Yes
9853-JFZDU,No
1963-VAUKV,No
3777-XROBG,No
6994-FGRHH,No
4000-VGMQP,Yes
3466-RITXD,Yes
2680-XKKNJ,No
3058-HJCUY,Yes
2974-GGUXS,Yes
7994-XIRTR,No
3259-FDWOY,Yes
2101-RANCD,Yes
7921-BEPCI,Yes
0807-ZABDG,No
8510-TMWYB,Yes
3258-ZKPAI,Yes
1428-IEDPR,Yes
5298-GSTLM,Yes
6728-CZFEI,No
5748-RNCJT,Yes
3653-NCRDJ,No
6121-TNHBO,Yes
5119-NZPTV,No
6519-ZHPXP,No
7739-LAXOG,Yes
3472-QPRCH,Yes
9776-CLUJA,Yes
2486-WYVVE,Yes
3865-ZYKAD,Yes
1422-DGUBX,Yes
2999-AANRQ,No
8668-KNZTI,No
0480-KYJVA,Yes
3926-YZVVX,No
6000-UKLWI,No
2079-FBMZK,No
6332-FBZRI,Yes
2096-XOTMO,No
3266-FTKHB,No
8221-EQDGL,No
2346-LOCWC,No
6608-QQLVK,No
7560-QJAVJ,No
2995-YWTCD,Yes
3551-HUAZH,Yes
9137-UIYPG,No
2809-ZMYOQ,Yes
