customerID,BeginDate,EndDate,Type,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges
8181-YHCMF,2014-06-01,No,Two year,No,Credit card (automatic),60.3,4109
2240-HSJQD,2016-12-01,No,Month-to-month,Yes,Mailed check,81.85,3141.7
1248-DYXUB,2015-10-01,No,Two year,No,Mailed check,24.8,1229.1
0265-EDXBD,2017-04-01,2019-12-01 00:00:00,Month-to-month,Yes,Electronic check,74.9,2303.35
4115-BNPJY,2017-09-01,No,Two year,No,Mailed check,75.55,2054.4
3167-SNQPL,2016-12-01,No,Month-to-month,No,Electronic check,101.15,3741.85
4091-TVOCN,2016-02-01,No,One year,Yes,Credit card (automatic),78.75,3682.45
1098-TDVUQ,2020-01-01,No,Month-to-month,Yes,Bank transfer (automatic),19.25,19.25
7277-OZCGZ,2018-04-01,No,Month-to-month,Yes,Electronic check,89.05,1886.25
1557-EMYVT,2016-07-01,No,Two year,No,Credit card (automatic),115.05,4895.1
2799-ARNLO,2019-09-01,No,Month-to-month,Yes,Electronic check,69.35,341.6
7563-BIUPC,2019-05-01,2019-10-01 00:00:00,Month-to-month,Yes,Electronic check,80.6,415.55
5027-YOCXN,2015-11-01,No,One year,No,Credit card (automatic),110.05,5686.4
3973-SKMLN,2014-03-01,No,Two year,Yes,Credit card (automatic),19.9,1355.1
2321-OMBXY,2016-08-01,2019-10-01 00:00:00,One year,No,Credit card (automatic),80.3,3058.65
2840-XANRC,2017-12-01,2019-12-01 00:00:00,Month-to-month,Yes,Electronic check,93.15,2231.05
6745-JEFZB,2017-03-01,No,Month-to-month,Yes,Credit card (automatic),91.5,3236.35
5020-ZSTTY,2015-05-01,2019-11-01 00:00:00,One year,No,Bank transfer (automatic),82.45,4350.1
9880-TDQAC,2014-02-01,No,Two year,Yes,Electronic check,60.0,4264
8705-WZCYL,2020-01-01,No,Month-to-month,Yes,Electronic check,44.8,44.8
7102-JJVTX,2019-05-01,No,One year,No,Mailed check,48.6,422.3
8626-PTQGE,2014-05-01,No,Two year,Yes,Bank transfer (automatic),60.05,4176.7
4983-CLMLV,2015-10-01,No,Month-to-month,Yes,Credit card (automatic),102.7,5138.1
5701-YVSVF,2019-03-01,No,Month-to-month,Yes,Electronic check,82.9,880.05
5804-LEPIM,2019-10-01,2019-12-01 00:00:00,Month-to-month,Yes,Electronic check,70.35,139.05
5697-GOMBF,2017-10-01,No,Month-to-month,Yes,Electronic check,35.9,973.65
2739-CACDQ,2018-09-01,No,Month-to-month,Yes,Credit card (automatic),82.65,1470.05
9385-EHGDO,2017-03-01,No,Two year,Yes,Mailed check,19.85,739.35
9498-FIMXL,2019-06-01,No,One year,Yes,Mailed check,19.2,161.95
2379-GYFLQ,2016-04-01,No,One year,Yes,Credit card (automatic),94.9,4422.95
0122-OAHPZ,2019-05-01,2019-12-01 00:00:00,Month-to-month,Yes,Electronic check,73.85,511.25
2868-SNELZ,2019-10-01,2019-12-01 00:00:00,Month-to-month,No,Mailed check,80.6,155.8
4322-RCYMT,2014-03-01,2019-11-01 00:00:00,One year,Yes,Bank transfer (automatic),75.8,5293.95
6680-NENYN,2016-05-01,2019-12-01 00:00:00,Two year,Yes,Electronic check,104.6,4759.85
2088-IEBAU,2014-06-01,No,Two year,Yes,Electronic check,88.15,6148.45
7982-VCELR,2017-02-01,No,Month-to-month,Yes,Credit card (automatic),94.8,3565.65
1343-EHPYB,2014-09-01,2019-12-01 00:00:00,Month-to-month,Yes,Electronic check,103.4,6603
6035-BXTTY,2017-06-01,No,Month-to-month,No,Bank transfer (automatic),54.65,1830.1
6885-PKOAM,2014-03-01,No,Two year,No,Credit card (automatic),85.75,6223.8
7520-HQWJU,2014-08-01,No,Month-to-month,Yes,Bank transfer (automatic),67.45,4508.65
9639-BUJXT,2014-11-01,No,One year,No,Mailed check,20.5,1328.15
5924-SNGKP,2016-09-01,No,One year,Yes,Credit card (automatic),20.25,865
0021-IKXGC,2020-01-01,No,Month-to-month,Yes,Electronic check,72.1,72.1
2034-GDRCN,2019-11-01,2020-01-01 00:00:00,Month-to-month,Yes,Electronic check,90.4,168.2
8966-SNIZF,2014-04-01,No,Two year,No,Bank transfer (automatic),19.45,1303.5
6243-OZGFH,2018-03-01,No,Month-to-month,Yes,Electronic check,44.95,996.85
4654-DLAMQ,2014-10-01,No,One year,No,Bank transfer (automatic),97.0,6430.9
0513-RBGPE,2017-01-01,No,Two year,Yes,Credit card (automatic),62.8,2278.75
5160-UXJED,2018-09-01,No,One year,No,Mailed check,44.6,681.4
4115-NZRKS,2019-07-01,No,Month-to-month,Yes,Electronic check,89.15,574.35
0219-YTZUE,2019-07-01,2019-11-01 00:00:00,Month-to-month,Yes,Bank transfer (automatic),84.8,371.9
0623-IIHUG,2018-04-01,2020-01-01 00:00:00,Month-to-month,Yes,Electronic check,41.9,840.1
4572-DVCGN,2019-01-01,2019-11-01 00:00:00,Month-to-month,Yes,Bank transfer (automatic),80.25,846
3351-NGXYI,2018-10-01,No,Month-to-month,Yes,Electronic check,54.1,889
8984-EYLLL,2014-10-01,No,Two year,Yes,Electronic check,105.25,6823.4
9057-MSWCO,2017-10-01,2020-01-01 00:00:00,Month-to-month,No,Credit card (automatic),30.75,805.1
9833-TGFHX,2016-08-01,No,One year,No,Electronic check,97.1,4016.75
9294-TDIPC,2019-09-01,No,Month-to-month,No,Mailed check,20.2,83.75
5229-DTFYB,2016-09-01,No,Two year,Yes,Bank transfer (automatic),98.8,3959.15
0104-PPXDV,2015-04-01,No,One year,No,Credit card (automatic),50.3,2878.55
5176-LMJXE,2016-03-01,No,Two year,Yes,Mailed check,20.55,945.7
3583-KRKMD,2018-08-01,No,Month-to-month,Yes,Bank transfer (automatic),75.9,1373.05
1010-DIAUQ,2019-08-01,2020-01-01 00:00:00,Month-to-month,No,Bank transfer (automatic),96.5,492.55
9069-LGEUL,2018-03-01,No,Month-to-month,Yes,Bank transfer (automatic),59.95,1406
7302-ZHMHP,2020-01-01,No,Month-to-month,No,Mailed check,19.15,19.15
9571-EDEBV,2014-03-01,No,One year,Yes,Credit card (automatic),98.65,6962.85
3520-FJGCV,2014-02-01,No,Two year,Yes,Credit card (automatic),112.6,8126.65
6563-VRERX,2017-05-01,No,One year,No,Mailed check,20.6,690.25
0259-GBZSH,2019-08-01,2019-10-01 00:00:00,Month-to-month,Yes,Electronic check,85.65,181.5
6122-EFVKN,2018-02-01,No,Two year,No,Mailed check,35.75,830.8
2805-EDJPQ,2015-06-01,No,One year,Yes,Credit card (automatic),99.75,5608.4
6862-CQUMB,2017-01-01,No,Month-to-month,Yes,Credit card (automatic),96.1,3646.8
7156-MXBJE,2016-07-01,No,One year,No,Credit card (automatic),85.1,3662.25
6158-HDPXZ,2020-01-01,No,Month-to-month,No,Mailed check,25.35,25.35
9601-BRXPO,2017-11-01,2019-12-01 00:00:00,Month-to-month,Yes,Bank transfer (automatic),104.95,2566.5
2863-IMQDR,2015-01-01,No,Two year,No,Electronic check,89.65,5308.7
5686-CMAWK,2018-09-01,No,One year,No,Electronic check,86.75,1410.25
5651-CRHKQ,2016-09-01,No,One year,Yes,Bank transfer (automatic),86.2,3339.05
6905-NIQIN,2019-09-01,2019-10-01 00:00:00,Month-to-month,No,Mailed check,50.65,50.65
8204-YJCLA,2014-02-01,No,Two year,Yes,Bank transfer (automatic),64.8,4732.35
5167-ZFFMM,2019-10-01,2019-11-01 00:00:00,Month-to-month,Yes,Credit card (automatic),90.85,90.85
6583-SZVGP,2016-02-01,No,Two year,Yes,Bank transfer (automatic),108.1,5067.45
4895-TMWIR,2019-01-01,2019-12-01 00:00:00,Month-to-month,No,Mailed check,19.95,214.75
0533-BNWKF,2015-05-01,2019-12-01 00:00:00,Month-to-month,Yes,Electronic check,85.45,4874.7
1708-PBBOA,2016-08-01,No,One year,Yes,Electronic check,54.75,2348.45
8782-LKFPK,2016-06-01,No,Month-to-month,Yes,Mailed check,90.4,4063
5522-JBWMO,2020-01-01,No,Month-to-month,No,Electronic check,44.0,44
3597-MVHJT,2017-11-01,No,Month-to-month,Yes,Bank transfer (automatic),95.6,2595.25
9774-NRNAU,2017-11-01,No,Month-to-month,Yes,Bank transfer (automatic),84.8,2309.55
0224-RLWWD,2019-12-01,No,Month-to-month,Yes,Electronic check,44.3,89.3
9967-ATRFS,2018-07-01,No,Month-to-month,No,Mailed check,19.9,367.55
3951-NJCVI,2016-08-01,No,Month-to-month,Yes,Electronic check,95.05,3944.5
2977-CEBSX,2014-08-01,No,Two year,Yes,Credit card (automatic),90.05,5965.95
0177-PXBAT,2017-05-01,No,Month-to-month,Yes,Bank transfer (automatic),109.9,3694.7
6599-CEBNN,2017-03-01,2020-01-01 00:00:00,Month-to-month,Yes,Credit card (automatic),73.95,2524.45
2519-ERQOJ,2017-05-01,No,Month-to-month,Yes,Electronic check,54.6,1803.7
5876-QMYLD,2018-03-01,No,One year,No,Mailed check,20.05,415.1
2277-AXSDC,2017-06-01,No,One year,No,Bank transfer (automatic),19.75,624.15
9442-JTWDL,2019-03-01,No,One year,No,Credit card (automatic),20.05,237.7
0979-PHULV,2014-03-01,2019-12-01 00:00:00,Month-to-month,Yes,Credit card (automatic),99.45,7007.6
3067-SVMTC,2014-06-01,No,One year,No,Bank transfer (automatic),55.9,3848.8
5495-GPSRW,2018-06-01,No,Two year,Yes,Mailed check,19.7,419.4
7606-BPHHN,2014-02-01,No,Two year,Yes,Credit card (automatic),19.8,1468.75
4742-DRORA,2015-02-01,No,One year,Yes,Bank transfer (automatic),95.4,5812
0111-KLBQG,2017-06-01,No,Month-to-month,Yes,Mailed check,93.95,2861.45
4800-VHZKI,2019-12-01,2020-01-01 00:00:00,Month-to-month,Yes,Mailed check,19.9,19.9
7989-CHGTL,2019-09-01,2019-10-01 00:00:00,Month-to-month,Yes,Mailed check,19.6,19.6
0334-GDDSO,2019-10-01,2020-01-01 00:00:00,Month-to-month,Yes,Electronic check,81.35,233.7
4163-NCJAK,2016-04-01,No,One year,Yes,Bank transfer (automatic),24.45,1066.15
5233-AOZUF,2017-09-01,No,Month-to-month,Yes,Electronic check,74.95,2149.05
5973-EJGDP,2015-11-01,No,Month-to-month,Yes,Electronic check,87.35,4473
1996-DBMUS,2016-02-01,No,Month-to-month,Yes,Bank transfer (automatic),70.65,3545.05
7916-VCCPB,2018-10-01,No,Month-to-month,No,Bank transfer (automatic),73.25,1195.75
4686-GEFRM,2014-04-01,No,Two year,Yes,Bank transfer (automatic),98.7,6858.9
5249-QYHEX,2016-10-01,No,Two year,Yes,Mailed check,24.8,1024.7
0578-SKVMF,2017-12-01,2019-10-01 00:00:00,Month-to-month,No,Electronic check,83.3,1845.9
5564-NEMQO,2019-11-01,2019-12-01 00:00:00,Month-to-month,Yes,Bank transfer (automatic),75.3,75.3
2233-FAGXV,2019-09-01,No,Month-to-month,Yes,Mailed check,24.3,132.25
5605-IYGFG,2019-07-01,No,Month-to-month,Yes,Bank transfer (automatic),69.85,515.45
7663-ZTEGJ,2017-09-01,No,One year,No,Credit card (automatic),100.55,2830.45
3935-TBRZZ,2016-06-01,No,One year,No,Mailed check,25.7,1110.5
8111-BKVDS,2019-04-01,No,Month-to-month,No,Bank transfer (automatic),40.7,449.3
2055-SIFSS,2015-07-01,No,Month-to-month,No,Bank transfer (automatic),51.65,2838.55
2806-MLNTI,2015-10-01,No,One year,Yes,Bank transfer (automatic),105.1,5376.4
8734-DKSTZ,2019-04-01,No,Month-to-month,No,Electronic check,85.95,858.6
4360-PNRQB,2018-08-01,No,Month-to-month,Yes,Bank transfer (automatic),75.6,1395.05
6152-ONASV,2014-06-01,No,One year,No,Bank transfer (automatic),58.25,3975.7
9063-ZGTUY,2014-11-01,2019-12-01 00:00:00,Month-to-month,Yes,Mailed check,19.4,1182.55
7781-HVGMK,2014-02-01,No,Two year,Yes,Credit card (automatic),65.2,4784.45
2181-UAESM,2019-12-01,No,Month-to-month,No,Electronic check,53.45,119.5
2957-LOLHO,2018-11-01,2019-11-01 00:00:00,Month-to-month,Yes,Bank transfer (automatic),45.4,518.9
6048-NJXHX,2016-09-01,No,Two year,Yes,Electronic check,19.75,899.45
2320-SLKMB,2017-12-01,No,Month-to-month,Yes,Credit card (automatic),44.45,1183.8
4980-URKXC,2017-02-01,No,One year,No,Bank transfer (automatic),20.85,720.05
4376-KFVRS,2014-02-01,No,Two year,Yes,Credit card (automatic),114.05,8468.2
5886-VLQVU,2017-03-01,No,Month-to-month,Yes,Bank transfer (automatic),89.85,3161.2
3577-AMVUX,2020-01-01,No,Month-to-month,No,Mailed check,55.05,55.05
0771-WLCLA,2018-10-01,No,Month-to-month,Yes,Electronic check,112.95,1882.55
5628-RKIFK,2016-01-01,No,Month-to-month,No,Credit card (automatic),101.55,5070.4
0206-TBWLC,2015-08-01,No,One year,Yes,Mailed check,114.65,6049.5
2937-FTHUR,2018-08-01,No,Month-to-month,No,Electronic check,64.8,1166.7
1910-FMXJM,2017-02-01,No,Month-to-month,No,Electronic check,80.4,2937.65
7752-XUSCI,2015-01-01,2020-01-01 00:00:00,Month-to-month,Yes,Electronic check,105.9,6396.45
4110-PFEUZ,2019-09-01,2019-10-01 00:00:00,Month-to-month,No,Mailed check,69.55,69.55
0732-OCQOC,2015-10-01,No,Two year,Yes,Bank transfer (automatic),25.05,1270.25
5168-MSWXT,2019-06-01,No,Month-to-month,Yes,Electronic check,94.75,759.55
1090-ESELR,2014-02-01,No,Two year,No,Bank transfer (automatic),105.5,7611.55
8592-PLTMQ,2014-10-01,No,One year,No,Mailed check,24.7,1642.75
5760-WRAHC,2018-04-01,No,Month-to-month,Yes,Mailed check,69.75,1545.4
8847-GEOOQ,2015-02-01,No,Month-to-month,Yes,Bank transfer (automatic),60.2,3582.4
0256-LTHVJ,2017-06-01,2019-10-01 00:00:00,Month-to-month,Yes,Electronic check,81.05,2227.1
4785-FCIFB,2015-01-01,No,Two year,No,Mailed check,24.4,1417.9
8313-NDOIA,2018-02-01,No,Month-to-month,Yes,Electronic check,104.15,2494.65
5149-CUZUJ,2017-10-01,No,One year,No,Bank transfer (automatic),92.9,2768.35
0942-KOWSM,2017-08-01,No,Two year,No,Bank transfer (automatic),80.8,2369.3
4237-CLSMM,2019-12-01,No,Month-to-month,No,Mailed check,20.0,38
1452-VOQCH,2020-01-01,No,Month-to-month,Yes,Electronic check,75.1,75.1
4719-UMSIY,2019-08-01,No,Month-to-month,No,Mailed check,19.65,100.9
6614-VBEGU,2018-02-01,No,Month-to-month,Yes,Bank transfer (automatic),69.45,1614.05
0880-TKATG,2019-07-01,2019-11-01 00:00:00,Month-to-month,No,Electronic check,101.15,385.9
3811-VBYBZ,2019-03-01,2019-10-01 00:00:00,Month-to-month,Yes,Electronic check,99.8,673.25
1480-BKXGA,2014-02-01,No,Two year,Yes,Bank transfer (automatic),116.05,8404.9
2996-XAUVF,2014-04-01,No,Two year,Yes,Mailed check,40.05,2799.75
9076-AXYIK,2014-10-01,No,Two year,No,Electronic check,102.1,6538.45
5968-XQIVE,2014-02-01,No,One year,Yes,Electronic check,89.7,6588.95
8896-RAZCR,2016-06-01,No,Two year,No,Mailed check,19.9,868.1
4640-UHDOS,2018-12-01,2020-01-01 00:00:00,Month-to-month,No,Electronic check,55.95,734.35
4933-IKULF,2018-09-01,No,One year,No,Mailed check,20.65,330.6
3583-EKAPL,2019-11-01,2019-12-01 00:00:00,Month-to-month,Yes,Electronic check,55.0,55
1304-BCCFO,2019-05-01,No,Month-to-month,Yes,Mailed check,70.05,564.4
4104-PVRPS,2018-02-01,No,Month-to-month,No,Mailed check,53.6,1315.35
9399-APLBT,2019-11-01,2019-12-01 00:00:00,Month-to-month,Yes,Electronic check,74.7,74.7
2359-KMGLI,2017-11-01,2019-11-01 00:00:00,Month-to-month,Yes,Electronic check,80.25,1861.5
3780-DDGSE,2017-03-01,No,Month-to-month,Yes,Electronic check,76.05,2747.2
4431-EDMIQ,2019-07-01,No,Month-to-month,Yes,Electronic check,75.7,554.05
0306-JAELE,2019-06-01,2019-11-01 00:00:00,Month-to-month,Yes,Electronic check,96.1,453.4
6227-HWPWX,2018-07-01,2019-10-01 00:00:00,Month-to-month,No,Bank transfer (automatic),69.0,994.8
0486-LGCCH,2019-03-01,No,Two year,No,Mailed check,19.65,225.75
0447-BEMNG,2015-11-01,2019-11-01 00:00:00,Month-to-month,Yes,Bank transfer (automatic),45.3,2145
4612-SSVHJ,2018-06-01,No,Month-to-month,Yes,Electronic check,81.45,1671.6
5168-MQQCA,2014-02-01,No,One year,Yes,Bank transfer (automatic),108.5,8003.8
5949-XIKAE,2019-05-01,2020-01-01 00:00:00,Month-to-month,Yes,Electronic check,83.55,680.05
7971-HLVXI,2014-02-01,No,Two year,Yes,Credit card (automatic),84.5,6130.85
9094-AZPHK,2018-11-01,No,Month-to-month,Yes,Electronic check,100.15,1415
3649-JPUGY,2014-02-01,No,Two year,Yes,Bank transfer (automatic),88.6,6201.95
4472-LVYGI,2020-02-01,No,Two year,Yes,Bank transfer (automatic),52.55, 
8372-JUXUI,2019-09-01,2019-10-01 00:00:00,Month-to-month,Yes,Electronic check,74.35,74.35
3552-CTCYF,2014-11-01,No,Two year,Yes,Bank transfer (automatic),104.8,6597.25
6778-YSNIH,2019-12-01,No,Month-to-month,Yes,Electronic check,59.0,114.15
0388-EOPEX,2019-10-01,2019-12-01 00:00:00,Month-to-month,Yes,Electronic check,74.4,139.4
5756-OZRIO,2015-01-01,No,One year,No,Bank transfer (automatic),64.05,3902.6
6579-JPICP,2020-01-01,No,Month-to-month,No,Mailed check,20.4,20.4
8205-OTCHB,2018-01-01,2019-11-01 00:00:00,One year,Yes,Bank transfer (automatic),43.75,903.6
4134-BSXLX,2017-10-01,No,Month-to-month,No,Mailed check,60.9,1785.65
0505-SPOOW,2014-04-01,No,Two year,No,Bank transfer (automatic),19.8,1397.65
6235-VDHOM,2019-07-01,2019-12-01 00:00:00,Month-to-month,No,Electronic check,28.45,131.05
7783-YKGDV,2018-10-01,2019-10-01 00:00:00,Month-to-month,Yes,Bank transfer (automatic),99.7,1238.45
4374-YMUSQ,2017-04-01,No,One year,No,Credit card (automatic),116.25,3899.05
4513-CXYIX,2014-03-01,No,Two year,Yes,Credit card (automatic),80.7,5676
3957-HHLMR,2014-04-01,No,One year,No,Bank transfer (automatic),65.2,4543.15
7803-XOCCZ,2015-10-01,No,Month-to-month,Yes,Bank transfer (automatic),84.05,4326.8
5736-YEJAX,2014-05-01,No,Two year,Yes,Credit card (automatic),79.45,5502.55
5609-CEBID,2018-05-01,2020-01-01 00:00:00,Month-to-month,Yes,Electronic check,94.1,1782.4
8981-FJGLA,2019-03-01,No,Month-to-month,Yes,Mailed check,78.0,851.8
7218-HKQFK,2019-09-01,2019-11-01 00:00:00,Month-to-month,Yes,Electronic check,94.2,167.5
4636-QRJKY,2019-05-01,2019-11-01 00:00:00,Month-to-month,Yes,Electronic check,80.5,502.85
1135-LMECX,2020-01-01,No,Month-to-month,No,Mailed check,19.85,19.85
4332-MUOEZ,2018-06-01,No,One year,No,Credit card (automatic),94.3,1818.3
8535-SFUTN,2015-01-01,No,Month-to-month,Yes,Electronic check,106.45,6300.15
5956-VKDTT,2019-06-01,2019-11-01 00:00:00,Month-to-month,Yes,Electronic check,74.35,334.8
8677-HDZEE,2015-06-01,No,Month-to-month,Yes,Bank transfer (automatic),105.45,5916.95
2475-MROZF,2017-08-01,No,Month-to-month,Yes,Credit card (automatic),95.0,2852.4
9412-GHEEC,2016-08-01,2019-12-01 00:00:00,Month-to-month,No,Bank transfer (automatic),104.8,4131.95
3482-ABPKK,2017-10-01,No,One year,No,Mailed check,54.3,1546.3
6705-LXORM,2019-09-01,No,Month-to-month,No,Electronic check,70.05,302.6
0257-ZESQC,2017-07-01,2019-10-01 00:00:00,Month-to-month,Yes,Bank transfer (automatic),75.2,1929.35
7531-GQHME,2019-02-01,No,Month-to-month,No,Credit card (automatic),20.05,265.45
5174-ITUMV,2014-07-01,No,One year,Yes,Electronic check,105.4,6989.45
4109-CYRBD,2017-09-01,No,Month-to-month,Yes,Electronic check,51.6,1442
0913-XWSCN,2015-07-01,No,Month-to-month,No,Bank transfer (automatic),85.5,4713.4
6825-UYPFK,2017-11-01,2019-10-01 00:00:00,Month-to-month,No,Bank transfer (automatic),75.6,1758.6
8397-MVTAZ,2017-03-01,2020-01-01 00:00:00,Month-to-month,Yes,Electronic check,100.05,3480
0750-EBAIU,2015-10-01,No,One year,No,Electronic check,91.25,4738.3
8606-CIQUL,2014-02-01,No,Two year,Yes,Credit card (automatic),115.75,8399.15
3571-DPYUH,2015-04-01,No,One year,Yes,Credit card (automatic),94.7,5430.35
7601-GNDYK,2017-03-01,No,Two year,No,Mailed check,19.6,686.95
0356-OBMAC,2015-06-01,No,Two year,Yes,Bank transfer (automatic),99.9,5706.3
8067-NIOYM,2018-02-01,No,Two year,Yes,Credit card (automatic),21.1,490.65
1403-GYAFU,2014-04-01,No,Two year,No,Credit card (automatic),20.05,1360.25
4234-XTNEA,2019-12-01,No,Month-to-month,Yes,Electronic check,79.95,174.45
1297-VQDRP,2014-06-01,No,One year,Yes,Credit card (automatic),107.15,7379.8
9282-IZGQK,2019-11-01,2019-12-01 00:00:00,Month-to-month,Yes,Electronic check,85.0,85
5348-CAGXB,2019-02-01,No,Month-to-month,Yes,Electronic check,89.55,1021.75
0621-HJWXJ,2014-11-01,No,Month-to-month,Yes,Bank transfer (automatic),81.55,5029.05
5844-QVTAT,2017-05-01,No,One year,Yes,Mailed check,58.45,1955.4
8905-IAZPF,2014-05-01,No,One year,Yes,Credit card (automatic),95.65,6744.2
5394-MEITZ,2015-02-01,No,Two year,Yes,Bank transfer (automatic),80.6,4946.7
6859-QNXIQ,2014-02-01,No,Two year,Yes,Bank transfer (automatic),113.1,8248.5
2782-LFZVW,2019-03-01,No,Month-to-month,Yes,Mailed check,58.95,601.6
2866-IKBTM,2020-01-01,No,Month-to-month,No,Mailed check,19.55,19.55
1342-JPNKI,2019-01-01,2019-11-01 00:00:00,Month-to-month,Yes,Bank transfer (automatic),86.05,834.1
2817-NTQDO,2018-09-01,2019-10-01 00:00:00,Month-to-month,Yes,Credit card (automatic),45.55,597
7129-AZJDE,2017-04-01,No,One year,Yes,Bank transfer (automatic),78.95,2647.2
6986-IJDHX,2016-09-01,2019-12-01 00:00:00,Month-to-month,Yes,Mailed check,86.3,3266
2560-PPCHE,2014-09-01,No,One year,Yes,Bank transfer (automatic),105.05,6744.25
4676-MQUEA,2015-12-01,No,One year,Yes,Bank transfer (automatic),101.9,5265.5
8138-EALND,2018-11-01,No,Month-to-month,No,Mailed check,19.75,311.6
3580-HYCSP,2014-02-01,No,Two year,Yes,Bank transfer (automatic),110.3,7966.9
1352-HNSAW,2014-02-01,No,Two year,Yes,Bank transfer (automatic),115.6,8220.4
2075-PUEPR,2015-07-01,No,Two year,No,Bank transfer (automatic),19.35,1153.25
1982-FEBTD,2018-03-01,No,Two year,Yes,Credit card (automatic),25.6,514.75
5301-GAUUY,2017-03-01,2019-11-01 00:00:00,Month-to-month,Yes,Bank transfer (automatic),80.35,2596.15
5791-KAJFD,2015-06-01,No,One year,Yes,Bank transfer (automatic),68.75,3808
2654-VBVPB,2020-01-01,No,Month-to-month,No,Bank transfer (automatic),19.9,19.9
1154-HYWWO,2016-12-01,No,One year,No,Mailed check,70.6,2708.2
2501-XWWTZ,2019-03-01,No,Month-to-month,No,Electronic check,70.2,760.05
3716-UVSPD,2020-01-01,No,Month-to-month,Yes,Electronic check,49.3,49.3
6815-ABQFQ,2015-06-01,No,One year,Yes,Electronic check,107.25,6033.3
7343-EOBEU,2019-11-01,No,Month-to-month,Yes,Mailed check,23.6,89.05
3701-SFMUH,2019-07-01,No,Month-to-month,No,Credit card (automatic),69.7,516.15
6103-LIANB,2015-03-01,No,Two year,Yes,Credit card (automatic),99.5,5861.75
7319-VENRZ,2019-07-01,No,Month-to-month,No,Bank transfer (automatic),64.3,445.95
5846-NEQVZ,2014-03-01,No,Two year,Yes,Credit card (automatic),70.85,4973.4
6967-QIQRV,2018-11-01,No,One year,No,Electronic check,101.9,1667.25
5781-RFZRP,2014-03-01,No,Two year,No,Credit card (automatic),73.5,5357.75
0939-YAPAF,2016-12-01,2019-11-01 00:00:00,Month-to-month,Yes,Electronic check,100.25,3527.6
0308-IVGOK,2019-03-01,No,One year,Yes,Credit card (automatic),40.4,422.6
7293-LSCDV,2015-02-01,No,Two year,Yes,Credit card (automatic),19.25,1103.25
7025-WCBNE,2016-03-01,No,Two year,No,Bank transfer (automatic),59.6,2754
5756-JYOJT,2019-03-01,No,One year,No,Credit card (automatic),64.9,697.25
4710-FDUIZ,2015-02-01,2019-10-01 00:00:00,One year,No,Credit card (automatic),100.3,5614.45
6030-REHUX,2017-10-01,No,Month-to-month,Yes,Electronic check,110.85,3204.4
9548-LIGTA,2015-01-01,No,Two year,Yes,Mailed check,81.05,4747.65
5150-LJNSR,2017-07-01,No,One year,No,Bank transfer (automatic),98.05,3082.1
8270-RKSAP,2019-05-01,No,Month-to-month,Yes,Electronic check,70.5,597.9
6522-YRBXD,2017-03-01,No,Month-to-month,Yes,Electronic check,94.55,3365.4
2640-LYMOV,2019-12-01,No,Month-to-month,Yes,Mailed check,19.65,38.8
